id,code
937,"void main ( String [ ] args ) { System . out . println ( ""Hello World"" ) ; String xyz = ""ABCDEFGHIJKLMNOPQRSTUVWXYZ"" ; final int mid = ( xyz . length ( ) + 1 ) / 2 ; String [ ] spstr = { xyz . substring ( 0 , mid ) , xyz . substring ( mid ) } ; String firstMix = spstr [ 1 ] + spstr [ 0 ] ; String [ ] array = firstMix . split ( """" ) ; for ( int i = 1 ; i < 3 ; i ++ ) { String temp = array [ i ] ; array [ i ] = array [ array . length - i ] ; array [ array . length - i ] = temp ; } String str1 = Arrays . toString ( array ) ; str1 = str1 . substring ( 1 , str1 . length ( ) - 1 ) . replaceAll ( "","" , """" ) ; int j = 2 ; for ( int i = ( ( array . length / 2 ) - 2 ) ; i < ( array . length ) / 2 ; i ++ ) { String temp = array [ i ] ; array [ i ] = array [ array . length / 2 + j ] ; array [ array . length / 2 + j ] = temp ; j -- ; } String str2 = Arrays . toString ( array ) ; str2 = str2 . substring ( 1 , str2 . length ( ) - 1 ) . replaceAll ( "","" , """" ) ; System . out . println ( firstMix ) ; System . out . println ( str1 ) ; System . out . println ( str2 ) ; }"
938,boolean isNumber ( String s ) { boolean isNumber = true ; for ( int i = 0 ; i < s . length ( ) && isNumber ; i ++ ) { char c = s . charAt ( i ) ; isNumber = isNumber & ( ( c >= '0' && c <= '9' ) || ( c == '.' ) || ( c == 'e' ) || ( c == 'E' ) || ( c == '' ) ) ; } return isInteger ; }
939,"boolean isNumber ( String str ) { int i = 0 , len = str . length ( ) ; boolean a = false , b = false , c = false , d = false ; if ( i < len && ( str . charAt ( i ) == '+' || str . charAt ( i ) == '-' ) ) i ++ ; while ( i < len && isDigit ( str . charAt ( i ) ) ) { i ++ ; a = true ; } if ( i < len && ( str . charAt ( i ) == '.' ) ) i ++ ; while ( i < len && isDigit ( str . charAt ( i ) ) ) { i ++ ; b = true ; } if ( i < len && ( str . charAt ( i ) == 'e' || str . charAt ( i ) == 'E' ) && ( a || b ) ) { i ++ ; c = true ; } if ( i < len && ( str . charAt ( i ) == '+' || str . charAt ( i ) == '-' ) && c ) i ++ ; while ( i < len && isDigit ( str . charAt ( i ) ) ) { i ++ ; d = true ; } return i == len && ( a || b ) && ( ! c || ( c && d ) ) ; }"
940,"String join ( Collection s , String delimiter ) { StringBuffer buffer = new StringBuffer ( ) ; Iterator iter = s . iterator ( ) ; while ( iter . hasNext ( ) ) { buffer . append ( iter . next ( ) ) ; if ( iter . hasNext ( ) ) { buffer . append ( delimiter ) ; } } return buffer . toString ( ) ; }"
941,"String join ( String [ ] input , String delimiter ) { StringBuilder sb = new StringBuilder ( ) ; for ( String value : input ) { sb . append ( value ) ; sb . append ( delimiter ) ; } int length = sb . length ( ) ; if ( length > 0 ) { sb . setLength ( length - delimiter . length ( ) ) ; } return sb . toString ( ) ; }"
942,"void main ( String [ ] args ) { int [ ] A = { 9 , 5 , 4 , 3 , 2 , 1 , 34 , 53 } ; int [ ] B = new int [ A . length ] ; int [ ] C = new int [ A . length ] ; int t = 4 ; int j = 0 , k = 0 ; for ( int i = 0 ; i < A . length ; i ++ ) { if ( A [ i ] <= t ) { B [ j ] = A [ i ] ; j ++ ; } else { C [ k ] = A [ i ] ; k ++ ; } } for ( int i = 0 ; i < j ; i ++ ) { System . out . println ( ""B = "" + B [ i ] ) ; } for ( int i = 0 ; i < k ; i ++ ) { System . out . println ( ""C = "" + C [ i ] ) ; } }"
943,"void main ( String [ ] args ) { int [ ] A = { 9 , 5 , 4 , 3 , 2 , 1 , 34 , 53 } ; int [ ] B = new int [ A . length ] ; int [ ] C = new int [ A . length ] ; int t = 4 ; int countb = 0 ; int countc = 0 ; for ( int i = 0 ; i < A . length ; i ++ ) { if ( A [ i ] <= t ) { B [ countb ++ ] = A [ i ] ; } else { C [ countc ++ ] = A [ i ] ; } } System . out . println ( Arrays . toString ( B ) ) ; System . out . println ( Arrays . toString ( C ) ) ; }"
944,boolean equals ( Object that ) { if ( this == that ) return true ; if ( ! ( that instanceof People ) ) return false ; People thatPeople = ( People ) that ; return this . name . equals ( thatPeople . name ) && this . age == thatPeople . age ; }
945,boolean equals ( Object other ) { boolean result ; if ( ( other == null ) || ( getClass ( ) != other . getClass ( ) ) ) { result = false ; } else { People otherPeople = ( People ) other ; result = name . equals ( otherPeople . name ) && age == otherPeople . age ; } return result ; }
946,"void main ( String [ ] args ) { int first , second ; Scanner myScanner = new Scanner ( System . in ) ; System . out . println ( ""Enter first integer: "" ) ; int numOne ; numOne = myScanner . nextInt ( ) ; System . out . println ( ""You have keyed in "" + numOne ) ; System . out . println ( ""Enter second integer: "" ) ; int numTwo ; numTwo = myScanner . nextInt ( ) ; System . out . println ( ""You have keyed in "" + numTwo ) ; Random generator = new Random ( ) ; int num = ( int ) ( Math . random ( ) * numTwo ) ; System . out . println ( ""Random number: "" + ( ( num > numOne ) ? num : numOne + num ) ) ; }"
947,"void main ( String ... aArgs ) { log ( ""Generating 10 random integers in range 1..10."" ) ; int START = 1 ; int END = 10 ; Random randomGenerator = new Random ( ) ; for ( int idx = 1 ; idx <= 10 ; ++ idx ) { showRandomInteger ( START , END , randomGenerator ) ; } log ( ""Done"" ) ; }"
948,"void transform ( XSSFWorkbook workbookOld , HSSFWorkbook workbookNew , XSSFCell cellOld , HSSFCell cellNew ) { cellNew . setCellComment ( cellOld . getCellComment ( ) ) ; Integer hash = cellOld . getCellStyle ( ) . hashCode ( ) ; if ( this . styleMap != null && ! this . styleMap . containsKey ( hash ) ) { this . transform ( workbookOld , workbookNew , hash , cellOld . getCellStyle ( ) , ( HSSFCellStyle ) workbookNew . createCellStyle ( ) ) ; } cellNew . setCellStyle ( this . styleMap . get ( hash ) ) ; switch ( cellOld . getCellType ( ) ) { case Cell . CELL_TYPE_BLANK : break ; case Cell . CELL_TYPE_BOOLEAN : cellNew . setCellValue ( cellOld . getBooleanCellValue ( ) ) ; break ; case Cell . CELL_TYPE_ERROR : cellNew . setCellValue ( cellOld . getErrorCellValue ( ) ) ; break ; case Cell . CELL_TYPE_FORMULA : cellNew . setCellValue ( cellOld . getCellFormula ( ) ) ; break ; case Cell . CELL_TYPE_NUMERIC : cellNew . setCellValue ( cellOld . getNumericCellValue ( ) ) ; break ; case Cell . CELL_TYPE_STRING : cellNew . setCellValue ( cellOld . getStringCellValue ( ) ) ; break ; default : System . out . println ( ""transform: Unbekannter Zellentyp "" + cellOld . getCellType ( ) ) ; } }"
949,"HSSFFont transform ( HSSFWorkbook workbookNew , XSSFFont fontOld ) { HSSFFont fontNew = workbookNew . createFont ( ) ; fontNew . setBoldweight ( fontOld . getBoldweight ( ) ) ; fontNew . setCharSet ( fontOld . getCharSet ( ) ) ; fontNew . setColor ( fontOld . getColor ( ) ) ; fontNew . setFontName ( fontOld . getFontName ( ) ) ; fontNew . setFontHeight ( fontOld . getFontHeight ( ) ) ; fontNew . setItalic ( fontOld . getItalic ( ) ) ; fontNew . setStrikeout ( fontOld . getStrikeout ( ) ) ; fontNew . setTypeOffset ( fontOld . getTypeOffset ( ) ) ; fontNew . setUnderline ( fontOld . getUnderline ( ) ) ; return fontNew ; }"
950,"void tick ( float delta ) { for ( Entity e : entities ) { if ( color == Color . WHITE ) { if ( getSurrounding ( - 32 , - 32 ) != null && getSurrounding ( - 32 , - 32 ) . getColor ( ) == Color . BLACK ) { if ( getSurrounding ( - 32 , - 32 ) . getStrength ( ) < strength ) { getSurrounding ( - 32 , - 32 ) . setStrength ( - 50 ) ; } } } if ( ! inGame . entities . isEmpty ( ) && strength <= 0 ) { inGame . entities . remove ( this ) ; } } }"
951,void tick ( float delta ) { Entity removeEntity = null ; for ( Entity e : entities ) { e . tick ( delta ) ; if ( e . checkStrength ( ) ) { removeEntity = e ; break ; } } if ( removeEntity != null ) { entities . remove ( removeEntity ) ; } player . tick ( delta ) ; }
952,"CharSequence filter ( CharSequence source , int start , int end , Spanned dest , int dstart , int dend ) { CharSequence out = super . filter ( source , start , end , dest , dstart , dend ) ; if ( out != null ) { source = out ; start = 0 ; end = out . length ( ) ; } int len = end - start ; if ( len == 0 ) { return source ; } int dlen = dest . length ( ) ; for ( int i = 0 ; i < dstart ; i ++ ) { if ( dest . charAt ( i ) == '.' ) { return ( dlen - ( i + 1 ) + len > digits ) ? """" : new SpannableStringBuilder ( source , start , end ) ; } } for ( int i = start ; i < end ; ++ i ) { if ( source . charAt ( i ) == '.' ) { if ( ( dlen - dend ) + ( end - ( i + 1 ) ) > digits ) return """" ; else break ; } } return new SpannableStringBuilder ( source , start , end ) ; }"
953,"CharSequence filter ( CharSequence source , int start , int end , Spanned dest , int dstart , int dend ) { String lsStart = """" ; String lsInsert = """" ; String lsEnd = """" ; String lsText = """" ; Log . d ( ""debug"" , moPattern . toString ( ) ) ; Log . d ( ""debug"" , ""source: "" + source + "", start: "" + start + "", end:"" + end + "", dest: "" + dest + "", dstart: "" + dstart + "", dend: "" + dend ) ; lsText = dest . toString ( ) ; if ( lsText . length ( ) > 0 ) { lsStart = lsText . substring ( 0 , dstart ) ; Log . d ( ""debug"" , ""lsStart : "" + lsStart ) ; if ( source != """" ) { lsInsert = source . toString ( ) ; Log . d ( ""debug"" , ""lsInsert: "" + lsInsert ) ; } lsEnd = lsText . substring ( dend ) ; Log . d ( ""debug"" , ""lsEnd   : "" + lsEnd ) ; lsText = lsStart + lsInsert + lsEnd ; Log . d ( ""debug"" , ""lsText  : "" + lsText ) ; } Matcher loMatcher = moPattern . matcher ( lsText ) ; Log . d ( ""debug"" , ""loMatcher.matches(): "" + loMatcher . matches ( ) + "", lsText: "" + lsText ) ; if ( ! loMatcher . matches ( ) ) { return """" ; } return null ; }"
954,"void main ( String args [ ] ) { String [ ] arr = { ""foo:1,2,3"" , ""bar:a,b"" , ""baz:5,6,7"" } ; CartesianProductLHM cp = new CartesianProductLHM ( arr ) ; List < List < String > > lls = cp . allUniqueCombinations ( ) ; for ( List < String > ls : lls ) { for ( String s : ls ) System . out . print ( s + ""\t"" ) ; System . out . println ( ) ; } }"
955,"void main ( String [ ] args ) { LinkedHashMap < String , Vector < String > > data = new LinkedHashMap < String , Vector < String > > ( ) ; data . put ( ""foo"" , new Vector < String > ( Arrays . asList ( ""1"" , ""2"" , ""3"" ) ) ) ; data . put ( ""bar"" , new Vector < String > ( Arrays . asList ( ""3"" , ""2"" ) ) ) ; data . put ( ""baz"" , new Vector < String > ( Arrays . asList ( ""5"" , ""6"" , ""7"" ) ) ) ; Foo foo = new Foo ( data ) ; for ( String [ ] combination : foo . allUniqueCombinations ( ) ) { System . out . println ( Arrays . toString ( combination ) ) ; } }"
956,boolean isPerfectSquare ( long number ) { if ( number < 0 ) return false ; if ( number < 2 ) return true ; for ( int i = 0 ; ; i ++ ) { long square = squareTable [ i ] ; if ( square > number ) return false ; while ( number % square == 0 ) { number /= square ; } if ( number == 1 ) return true ; } }
957,boolean isPerfectSquare ( long n ) { if ( n < 0 ) { return false ; } else { switch ( ( byte ) n ) { case - 128 : case - 127 : case - 124 : case - 119 : case - 112 : case - 111 : case - 103 : case - 95 : case - 92 : case - 87 : case - 79 : case - 71 : case - 64 : case - 63 : case - 60 : case - 55 : case - 47 : case - 39 : case - 31 : case - 28 : case - 23 : case - 15 : case - 7 : case 0 : case 1 : case 4 : case 9 : case 16 : case 17 : case 25 : case 33 : case 36 : case 41 : case 49 : case 57 : case 64 : case 65 : case 68 : case 73 : case 81 : case 89 : case 97 : case 100 : case 105 : case 113 : case 121 : long i = ( n * INV3465 ) > > > 52 ; if ( ! good3465 [ ( int ) i ] ) { return false ; } else { long r = round ( Math . sqrt ( n ) ) ; return r * r == n ; } default : return false ; } } }
958,"void type ( CharSequence chars , int ms ) { ms = ms > 0 ? ms : 0 ; for ( int i = 0 , len = chars . length ( ) ; i < len ; i ++ ) { char c = chars . charAt ( i ) ; AWTKeyStroke keyStroke = getKeyStroke ( c ) ; int keyCode = keyStroke . getKeyCode ( ) ; boolean shift = Character . isUpperCase ( c ) || keyStroke . getModifiers ( ) == ( SHIFT_DOWN_MASK + 1 ) ; if ( shift ) { robot . keyPress ( KeyEvent . VK_SHIFT ) ; } robot . keyPress ( keyCode ) ; robot . keyRelease ( keyCode ) ; if ( shift ) { robot . keyRelease ( KeyEvent . VK_SHIFT ) ; } if ( ms > 0 ) { robot . delay ( ms ) ; } } }"
959,"void type ( char character ) { switch ( character ) { case 'a' : doType ( VK_A ) ; break ; case 'b' : doType ( VK_B ) ; break ; case 'c' : doType ( VK_C ) ; break ; case 'd' : doType ( VK_D ) ; break ; case 'e' : doType ( VK_E ) ; break ; case 'f' : doType ( VK_F ) ; break ; case 'g' : doType ( VK_G ) ; break ; case 'h' : doType ( VK_H ) ; break ; case 'i' : doType ( VK_I ) ; break ; case 'j' : doType ( VK_J ) ; break ; case 'k' : doType ( VK_K ) ; break ; case 'l' : doType ( VK_L ) ; break ; case 'm' : doType ( VK_M ) ; break ; case 'n' : doType ( VK_N ) ; break ; case 'o' : doType ( VK_O ) ; break ; case 'p' : doType ( VK_P ) ; break ; case 'q' : doType ( VK_Q ) ; break ; case 'r' : doType ( VK_R ) ; break ; case 's' : doType ( VK_S ) ; break ; case 't' : doType ( VK_T ) ; break ; case 'u' : doType ( VK_U ) ; break ; case 'v' : doType ( VK_V ) ; break ; case 'w' : doType ( VK_W ) ; break ; case 'x' : doType ( VK_X ) ; break ; case 'y' : doType ( VK_Y ) ; break ; case 'z' : doType ( VK_Z ) ; break ; case 'A' : doType ( VK_SHIFT , VK_A ) ; break ; case 'B' : doType ( VK_SHIFT , VK_B ) ; break ; case 'C' : doType ( VK_SHIFT , VK_C ) ; break ; case 'D' : doType ( VK_SHIFT , VK_D ) ; break ; case 'E' : doType ( VK_SHIFT , VK_E ) ; break ; case 'F' : doType ( VK_SHIFT , VK_F ) ; break ; case 'G' : doType ( VK_SHIFT , VK_G ) ; break ; case 'H' : doType ( VK_SHIFT , VK_H ) ; break ; case 'I' : doType ( VK_SHIFT , VK_I ) ; break ; case 'J' : doType ( VK_SHIFT , VK_J ) ; break ; case 'K' : doType ( VK_SHIFT , VK_K ) ; break ; case 'L' : doType ( VK_SHIFT , VK_L ) ; break ; case 'M' : doType ( VK_SHIFT , VK_M ) ; break ; case 'N' : doType ( VK_SHIFT , VK_N ) ; break ; case 'O' : doType ( VK_SHIFT , VK_O ) ; break ; case 'P' : doType ( VK_SHIFT , VK_P ) ; break ; case 'Q' : doType ( VK_SHIFT , VK_Q ) ; break ; case 'R' : doType ( VK_SHIFT , VK_R ) ; break ; case 'S' : doType ( VK_SHIFT , VK_S ) ; break ; case 'T' : doType ( VK_SHIFT , VK_T ) ; break ; case 'U' : doType ( VK_SHIFT , VK_U ) ; break ; case 'V' : doType ( VK_SHIFT , VK_V ) ; break ; case 'W' : doType ( VK_SHIFT , VK_W ) ; break ; case 'X' : doType ( VK_SHIFT , VK_X ) ; break ; case 'Y' : doType ( VK_SHIFT , VK_Y ) ; break ; case 'Z' : doType ( VK_SHIFT , VK_Z ) ; break ; case '`' : doType ( VK_BACK_QUOTE ) ; break ; case '0' : doType ( VK_0 ) ; break ; case '1' : doType ( VK_1 ) ; break ; case '2' : doType ( VK_2 ) ; break ; case '3' : doType ( VK_3 ) ; break ; case '4' : doType ( VK_4 ) ; break ; case '5' : doType ( VK_5 ) ; break ; case '6' : doType ( VK_6 ) ; break ; case '7' : doType ( VK_7 ) ; break ; case '8' : doType ( VK_8 ) ; break ; case '9' : doType ( VK_9 ) ; break ; case '-' : doType ( VK_MINUS ) ; break ; case '=' : doType ( VK_EQUALS ) ; break ; case '~' : doType ( VK_SHIFT , VK_BACK_QUOTE ) ; break ; case '!' : doType ( VK_EXCLAMATION_MARK ) ; break ; case '@' : doType ( VK_AT ) ; break ; case '#' : doType ( VK_NUMBER_SIGN ) ; break ; case '$' : doType ( VK_DOLLAR ) ; break ; case '%' : doType ( VK_SHIFT , VK_5 ) ; break ; case '^' : doType ( VK_CIRCUMFLEX ) ; break ; case '&' : doType ( VK_AMPERSAND ) ; break ; case '*' : doType ( VK_ASTERISK ) ; break ; case '(' : doType ( VK_LEFT_PARENTHESIS ) ; break ; case ')' : doType ( VK_RIGHT_PARENTHESIS ) ; break ; case '_' : doType ( VK_UNDERSCORE ) ; break ; case '+' : doType ( VK_PLUS ) ; break ; case '\t' : doType ( VK_TAB ) ; break ; case '\n' : doType ( VK_ENTER ) ; break ; case '[' : doType ( VK_OPEN_BRACKET ) ; break ; case ']' : doType ( VK_CLOSE_BRACKET ) ; break ; case '\\' : doType ( VK_BACK_SLASH ) ; break ; case '{' : doType ( VK_SHIFT , VK_OPEN_BRACKET ) ; break ; case '}' : doType ( VK_SHIFT , VK_CLOSE_BRACKET ) ; break ; case '|' : doType ( VK_SHIFT , VK_BACK_SLASH ) ; break ; case ';' : doType ( VK_SEMICOLON ) ; break ; case ':' : doType ( VK_COLON ) ; break ; case '\'' : doType ( VK_QUOTE ) ; break ; case '""' : doType ( VK_QUOTEDBL ) ; break ; case ',' : doType ( VK_COMMA ) ; break ; case '<' : doType ( VK_SHIFT , VK_COMMA ) ; break ; case '.' : doType ( VK_PERIOD ) ; break ; case '>' : doType ( VK_SHIFT , VK_PERIOD ) ; break ; case '/' : doType ( VK_SLASH ) ; break ; case '?' : doType ( VK_SHIFT , VK_SLASH ) ; break ; case ' ' : doType ( VK_SPACE ) ; break ; default : throw new IllegalArgumentException ( ""Cannot type character "" + character ) ; } }"
960,void shuffle ( ) { int [ ] temp = new int [ TOTALCARDS ] ; for ( int i = 0 ; i < temp . length ; i ++ ) { temp [ i ] = i ; } for ( int i = 0 ; i < temp . length ; i ++ ) { deck . push ( protoDeck [ temp [ i ] ] ) ; } }
961,void shuffle ( int numberOfCards ) { for ( int i = 0 ; i < numberOfCards ; i ++ ) { int j = rand . nextInt ( protoDeck . length - i ) + i ; Card tmp = deck [ i ] ; deck [ i ] = deck [ j ] ; deck [ j ] = tmp ; } }
962,"String sequenceNums ( int [ ] nums ) { StringBuilder sb = new StringBuilder ( ) ; int rangeStart = nums [ 0 ] ; int previous = nums [ 0 ] ; int current ; int expected = previous + 1 ; int size = nums . length ; for ( int i = 1 ; i < size ; i ++ ) { current = nums [ i ] ; expected = previous + 1 ; if ( current != expected ) { addRange ( sb , rangeStart , previous ) ; rangeStart = current ; } previous = current ; } addRange ( sb , rangeStart , nums [ size - 1 ] ) ; return sb . toString ( ) ; }"
963,"String sequenceNums ( int [ ] nums ) { StringBuilder sb = new StringBuilder ( ) ; if ( nums . length == 0 ) return sb . toString ( ) ; int begin = nums [ 0 ] , end = nums [ 0 ] ; for ( int cur : nums ) if ( cur - end <= 1 ) end = cur ; else { appendRange ( sb , begin , end ) ; begin = end = cur ; } appendRange ( sb , begin , end ) ; return sb . substring ( 1 ) ; }"
964,void removeDuplicates ( char [ ] str ) { if ( str == null || str . length < 2 ) { return ; } int tail = 0 ; for ( int i = 0 ; i < str . length ; i ++ ) { boolean found = false ; for ( int j = 0 ; j < i ; j ++ ) { if ( str [ j ] == str [ i ] ) { found = true ; break ; } } if ( found ) { continue ; } str [ tail ] = str [ i ] ; tail ++ ; } str [ tail ] = '\0' ; }
965,void removeDuplicates ( char [ ] str ) { int map = 0 ; for ( int i = 0 ; i < str . length ; i ++ ) { if ( ( map & ( 1 << ( str [ i ] - 'a' ) ) ) > 0 ) str [ i ] = 0 ; else map |= 1 << ( str [ i ] - 'a' ) ; } }
966,"void serialize ( Test value , JsonGenerator jgen , SerializerProvider provider ) throws IOException , JsonProcessingException { jgen . writeStartObject ( ) ; Field [ ] fields = value . getClass ( ) . getDeclaredFields ( ) ; for ( Field field : fields ) { try { jgen . writeObjectField ( field . getName ( ) , field . get ( value ) ) ; } catch ( IllegalArgumentException | IllegalAccessException e ) { e . printStackTrace ( ) ; } } jgen . writeObjectField ( ""extra_field"" , ""whatever_value"" ) ; jgen . writeEndObject ( ) ; }"
967,"void serialize ( final Object bean , final JsonGenerator jgen , final SerializerProvider provider ) throws IOException , JsonGenerationException { jgen . writeStartObject ( ) ; if ( _propertyFilterId != null ) { serializeFieldsFiltered ( bean , jgen , provider ) ; } else { serializeFields ( bean , jgen , provider ) ; } serializerListener . postSerialization ( bean , jgen ) ; jgen . writeEndObject ( ) ; }"
968,void switchPairs ( ) { ListNode prev = front ; if ( front != null && front . next != null ) { ListNode temp = front ; front = front . next ; temp . next = front . next ; front . next = temp ; prev = temp ; } while ( prev != null && prev . next != null && prev . next . next != null ) { ListNode first_node = prev . next ; ListNode second_node = first_node . next ; first_node . next = second_node . next ; second_node . next = first_node ; prev . next = second_node ; prev = first_node ; } }
969,"ListNode switchPairs ( ) { if ( this == null || this . next == null ) return this ; ListNode top = this . next ; ListNode first = this ; ListNode second = first . next ; do { ListNode third = second . next ; second . next = first ; first . next = third ; first = third ; System . out . println ( ""@@@ "" + this . toString ( ) ) ; if ( first != null ) { second . next . next = first . next ; second = first . next ; } } while ( first != null && second != null ) ; return top ; }"
970,"void countString ( String str , Character character ) { int [ ] counts = new int [ MAX_CHAR ] ; char [ ] chars = str . toCharArray ( ) ; for ( char ch : chars ) { if ( character != null && character != ch ) { continue ; } counts [ ch ] ++ ; } for ( int i = 0 ; i < counts . length ; i ++ ) { if ( counts [ i ] > 0 ) { System . out . println ( ""Character "" + ( char ) i + "" appeared "" + counts [ i ] + "" times"" ) ; } } }"
971,"void countString ( String str ) { if ( str != null ) { int length = str . length ( ) ; char ch [ ] = str . toCharArray ( ) ; Arrays . sort ( ch ) ; if ( length > 0 ) { char x = ch [ 0 ] ; int count = 1 ; for ( int i = 1 ; i < length ; i ++ ) { if ( ch [ i ] == x ) { count ++ ; } else { System . out . println ( ""Number of Occurrence of '"" + ch [ i - 1 ] + ""' is: "" + count ) ; x = ch [ i ] ; count = 1 ; } } System . out . println ( ""Number of Occurrence of '"" + ch [ length - 1 ] + ""' is: "" + count ) ; } } }"
972,"void main ( String args [ ] ) { System . out . println ( ""Enter the date(dd/mm/yyyy):"" ) ; Scanner scan = new Scanner ( System . in ) ; String Date = scan . nextLine ( ) ; try { boolean dateValid = dateValidate ( Date ) ; if ( dateValid == true ) { SimpleDateFormat df = new SimpleDateFormat ( ""dd/MM/yy"" ) ; java . util . Date date = df . parse ( Date ) ; df . applyPattern ( ""EEE"" ) ; String day = df . format ( date ) ; if ( day . compareTo ( ""Sat"" ) == 0 || day . compareTo ( ""Sun"" ) == 0 ) { System . out . println ( day + "": Weekend"" ) ; } else { System . out . println ( day + "": Weekday"" ) ; } } else { System . out . println ( ""Invalid Date!!!"" ) ; } } catch ( Exception e ) { System . out . println ( ""Invalid Date Formats!!!"" ) ; } }"
973,"void main ( String [ ] args ) throws ParseException { String month = ""08"" ; String day = ""05"" ; String year = ""2015"" ; String inputDateStr = String . format ( ""%s/%s/%s"" , day , month , year ) ; Date inputDate = new SimpleDateFormat ( ""dd/MM/yyyy"" ) . parse ( inputDateStr ) ; Calendar calendar = Calendar . getInstance ( ) ; calendar . setTime ( inputDate ) ; String dayOfWeek = calendar . getDisplayName ( Calendar . DAY_OF_WEEK , Calendar . LONG , Locale . US ) . toUpperCase ( ) ; System . out . println ( dayOfWeek ) ; }"
974,"boolean isAnagram ( String s1 , String s2 ) { if ( s1 . length ( ) != s2 . length ( ) ) return false ; int [ ] seen = new int [ 256 ] ; Arrays . fill ( seen , 0 ) ; s1 = s1 . toLowerCase ( ) ; s2 = s2 . toLowerCase ( ) ; for ( int i = 0 ; i < s1 . length ( ) ; i ++ ) { seen [ s1 . charAt ( i ) ] = seen [ s1 . charAt ( i ) ] + 1 ; } for ( int i = 0 ; i < s2 . length ( ) ; i ++ ) { if ( seen [ s2 . charAt ( i ) ] == 0 ) return false ; seen [ s2 . charAt ( i ) ] = seen [ s2 . charAt ( i ) ] - 1 ; } for ( int i = 0 ; i < 256 ; i ++ ) { if ( seen [ i ] != 0 ) return false ; } return true ; }"
975,"Boolean isAnagram ( String word , String anagram_word ) { if ( word . length ( ) != anagram_word . length ( ) ) { return false ; } char [ ] words_char = word . toCharArray ( ) ; char [ ] anagram_word_char = anagram_word . toCharArray ( ) ; int words_char_num = 1 ; int anagram_word_num = 1 ; Map < Character , Integer > wordPrimeMap = wordPrimeMap ( ) ; for ( int i = 0 ; i < words_char . length ; i ++ ) { words_char_num *= wordPrimeMap . get ( words_char [ i ] ) ; } for ( int i = 0 ; i < anagram_word_char . length ; i ++ ) { anagram_word_num *= wordPrimeMap . get ( anagram_word_char [ i ] ) ; } return anagram_word_num == words_char_num ; }"
976,void shuffleArray ( int [ ] array ) { int index ; Random random = new Random ( ) ; for ( int i = array . length - 1 ; i > 0 ; i -- ) { index = random . nextInt ( i + 1 ) ; if ( index != i ) { array [ index ] ^= array [ i ] ; array [ i ] ^= array [ index ] ; array [ index ] ^= array [ i ] ; } } }
977,void shuffleArray ( int [ ] array ) { List < Integer > list = new ArrayList < > ( ) ; for ( int i : array ) { list . add ( i ) ; } Collections . shuffle ( list ) ; for ( int i = 0 ; i < list . size ( ) ; i ++ ) { array [ i ] = list . get ( i ) ; } }
978,"int solution ( int X , int [ ] A ) { Set < Integer > values = new HashSet < Integer > ( ) ; for ( int i = 0 ; i < A . length ; i ++ ) { if ( values . add ( A [ i ] ) ) X -- ; if ( X == 0 ) return i ; } return - 1 ; }"
979,"int solution ( int X , int [ ] A ) { HashSet < Integer > hset = new HashSet < Integer > ( ) ; for ( int i = 0 ; i < A . length ; i ++ ) { if ( A [ i ] <= X ) hset . add ( A [ i ] ) ; if ( hset . size ( ) == X ) return i ; } return - 1 ; }"
980,"void run ( ) { int i = 1 ; while ( i < 50 ) { while ( s . getState ( ) != 3 ) { synchronized ( s ) { try { s . wait ( ) ; } catch ( InterruptedException e ) { e . printStackTrace ( ) ; } } } synchronized ( s ) { if ( s . getState ( ) == 3 ) System . out . println ( ""t1 "" + i ) ; s . setState ( 1 ) ; i = i + 3 ; s . notifyAll ( ) ; } } }"
981,"void run ( ) { try { for ( int i = 0 ; i < 2 ; i ++ ) { System . out . println ( ""toe"" ) ; } } catch ( Exception e ) { e . getStackTrace ( ) ; } }"
982,"void sort ( int [ ] input , Speed speed ) { SortStrategy strategy = null ; switch ( speed ) { case SLOW : strategy = new SlowBubbleSortStrategy ( ) ; break ; case MEDIUM : strategy = new MediumInsertationSortStrategy ( ) ; break ; case FAST : strategy = new FastQuickSortStrategy ( ) ; break ; default : strategy = new MediumInsertationSortStrategy ( ) ; } strategy . sort ( input ) ; }"
983,"void sort ( int [ ] input ) { for ( int i = 0 ; i < input . length - 1 ; i ++ ) { int k = i + 1 ; int nxtVal = input [ k ] ; while ( input [ k - 1 ] > nxtVal ) { input [ k ] = input [ k - 1 ] ; k -- ; if ( k == 0 ) break ; } input [ k ] = nxtVal ; } System . out . println ( ""Medium sorting is done and the result is :"" ) ; for ( int i : input ) { System . out . print ( i + "","" ) ; } }"
984,"Boolean isAnagram ( String word , String anagram_word ) { if ( word . length ( ) != anagram_word . length ( ) ) { return false ; } char [ ] words_char = word . toCharArray ( ) ; char [ ] anagram_word_char = anagram_word . toCharArray ( ) ; int words_char_num = 1 ; int anagram_word_num = 1 ; Map < Character , Integer > wordPrimeMap = wordPrimeMap ( ) ; for ( int i = 0 ; i < words_char . length ; i ++ ) { words_char_num *= wordPrimeMap . get ( words_char [ i ] ) ; } for ( int i = 0 ; i < anagram_word_char . length ; i ++ ) { anagram_word_num *= wordPrimeMap . get ( anagram_word_char [ i ] ) ; } return anagram_word_num == words_char_num ; }"
